Order,Timestamp,AngleHeading,AnglePitch,AngleRoll,PosLat, PosLon,PosAlt,VelNorth,VelEast,VelDown,Speed2D
317,2021-09-08-18h09m07s841206us,60.53,0.32,-1.02,30.4978442,114.5204733,44.038,1.31,2.48,0.06,2.8
318,2021-09-08-18h09m07s941937us,61.18,0.32,-1.06,30.4978453,114.5204756,44.033,1.29,2.5,0.06,2.82
319,2021-09-08-18h09m08s042666us,61.76,0.31,-1.06,30.4978462,114.5204777,44.029,1.28,2.52,0.06,2.83
320,2021-09-08-18h09m08s143421us,62.58,0.31,-1.08,30.4978476,114.5204809,44.022,1.25,2.56,0.06,2.84
321,2021-09-08-18h09m08s243447us,63.29,0.31,-1.06,30.4978488,114.5204839,44.017,1.23,2.58,0.06,2.86
322,2021-09-08-18h09m08s344179us,63.7,0.31,-1.05,30.4978496,114.5204858,44.014,1.23,2.59,0.05,2.87
323,2021-09-08-18h09m08s444908us,64.37,0.3,-1.08,30.497851,114.5204893,44.009,1.23,2.61,0.04,2.89
324,2021-09-08-18h09m08s545639us,64.68,0.28,-1.1,30.4978518,114.5204912,44.007,1.22,2.63,0.05,2.9
327,2021-09-08-18h09m08s747101us,65.43,0.22,-1.12,30.4978543,114.5204976,43.995,1.22,2.67,0.06,2.93
328,2021-09-08-18h09m08s847831us,65.74,0.22,-1.11,30.4978555,114.5205007,43.987,1.22,2.68,0.07,2.95
329,2021-09-08-18h09m08s948561us,65.89,0.23,-1.13,30.4978562,114.5205023,43.982,1.22,2.69,0.07,2.96
330,2021-09-08-18h09m09s049292us,66.14,0.24,-1.14,30.4978573,114.5205055,43.974,1.22,2.71,0.07,2.97
331,2021-09-08-18h09m09s150024us,66.35,0.22,-1.15,30.4978584,114.5205083,43.967,1.21,2.73,0.06,2.99
332,2021-09-08-18h09m09s250754us,66.58,0.21,-1.16,30.4978595,114.5205112,43.96,1.21,2.75,0.06,3.0
